indicator,iso3,year,value,ci_lo,ci_hi
wgi.voice_accountability,LBY,2010,24.873993,20.8808789,28.8671071
wgi.voice_accountability,LBY,2011,30.1602838,26.1671697,34.1533979
wgi.voice_accountability,LBY,2012,41.9572379,37.4588024,46.4556733
wgi.voice_accountability,LBY,2013,42.6449037,38.1176591,47.1721482
wgi.voice_accountability,LBY,2014,38.0303952,33.5036372,42.5571532
wgi.voice_accountability,LBY,2015,36.4481107,31.9213527,40.9748687
wgi.voice_accountability,LBY,2016,35.8501977,31.3234397,40.3769557
wgi.voice_accountability,LBY,2017,35.2786101,30.7434457,39.8137746
wgi.voice_accountability,LBY,2018,36.0453872,31.1733226,40.9174518
wgi.voice_accountability,LBY,2019,37.4398192,32.517715,42.3619234
wgi.voice_accountability,LBY,2020,37.3425789,32.4204747,42.2646831
wgi.voice_accountability,LBY,2021,34.6432278,29.7211236,39.565332
wgi.voice_accountability,LBY,2022,33.8003587,28.8782545,38.7224629
wgi.voice_accountability,LBY,2023,33.0964663,28.1851034,38.0078292
wgi.voice_accountability,LBY,2024,33.4659211,28.5545582,38.377284
wgi.voice_accountability,LCA,1996,75.9052405,65.2451764,86.5653047
wgi.voice_accountability,LCA,1998,75.8691032,65.209039,86.5291673
wgi.voice_accountability,LCA,2000,75.8894463,65.2293821,86.5495105
wgi.voice_accountability,LCA,2002,76.0742761,65.4142119,86.7343403
wgi.voice_accountability,LCA,2003,74.6885008,64.0284366,85.348565
wgi.voice_accountability,LCA,2004,68.5255068,59.9954798,77.0555339
wgi.voice_accountability,LCA,2005,79.037899,71.0763563,86.9994417
wgi.voice_accountability,LCA,2006,79.2405463,71.2790037,87.202089
wgi.voice_accountability,LCA,2007,79.3885666,71.427024,87.3501093
wgi.voice_accountability,LCA,2008,79.4395076,71.477965,87.4010503
wgi.voice_accountability,LCA,2009,79.4427123,71.4811697,87.404255
wgi.voice_accountability,LCA,2010,79.39663,71.3454676,87.4477925
wgi.voice_accountability,LCA,2011,78.52233,70.4711675,86.5734924
wgi.voice_accountability,LCA,2012,78.0223819,70.0608392,85.9839246
wgi.voice_accountability,LCA,2013,77.5617094,69.6001667,85.523252
wgi.voice_accountability,LCA,2014,77.6059662,69.6444235,85.5675088
wgi.voice_accountability,LCA,2015,71.7802539,65.8749492,77.6855587
wgi.voice_accountability,LCA,2016,71.5992117,65.6956029,77.5028205
wgi.voice_accountability,LCA,2017,70.150697,64.2470882,76.0543057
wgi.voice_accountability,LCA,2018,66.7709331,60.0594794,73.4823867
wgi.voice_accountability,LCA,2019,67.0512774,60.2863974,73.8161575
wgi.voice_accountability,LCA,2020,65.639945,58.875065,72.404825
wgi.voice_accountability,LCA,2021,65.7561143,58.9886824,72.5235461
wgi.voice_accountability,LCA,2022,65.6966618,58.9292299,72.4640937
wgi.voice_accountability,LCA,2023,66.1932214,59.4257895,72.9606533
wgi.voice_accountability,LCA,2024,67.5477408,60.7803089,74.3151727
wgi.voice_accountability,LIE,1996,83.8372793,75.1967538,92.4778048
wgi.voice_accountability,LIE,1998,83.8135372,75.1730117,92.4540627
wgi.voice_accountability,LIE,2000,83.8269021,75.1863766,92.4674276
wgi.voice_accountability,LIE,2002,80.760711,72.1201855,89.4012365
wgi.voice_accountability,LIE,2003,80.8517835,72.211258,89.492309
wgi.voice_accountability,LIE,2004,78.9129365,70.272411,87.553462
wgi.voice_accountability,LIE,2005,82.5250634,73.8845379,91.1655889
wgi.voice_accountability,LIE,2006,81.9742864,73.3337609,90.6148119
wgi.voice_accountability,LIE,2007,82.9973926,74.3568671,91.6379181
wgi.voice_accountability,LIE,2008,82.9783254,74.3377999,91.6188509
wgi.voice_accountability,LIE,2009,87.1726586,80.2532754,94.0920418
wgi.voice_accountability,LIE,2010,87.1586006,80.2392174,94.0779838
wgi.voice_accountability,LIE,2011,86.3860687,79.4666855,93.305452
wgi.voice_accountability,LIE,2012,83.6146546,76.9720085,90.2573008
wgi.voice_accountability,LIE,2013,83.6220372,76.979391,90.2646833
wgi.voice_accountability,LIE,2014,82.3309503,75.6883042,88.9735965
wgi.voice_accountability,LIE,2015,82.2785321,75.635886,88.9211783
wgi.voice_accountability,LIE,2016,81.3509195,74.7082733,87.9935656
wgi.voice_accountability,LIE,2017,81.0346897,74.3920436,87.6773359
wgi.voice_accountability,LIE,2018,79.7318517,71.8681759,87.5955275
wgi.voice_accountability,LIE,2019,79.844412,71.9807362,87.7080877
wgi.voice_accountability,LIE,2020,79.839492,71.9758163,87.7031678
wgi.voice_accountability,LIE,2021,80.2104433,72.3467675,88.0741191
wgi.voice_accountability,LIE,2022,80.2446851,72.3810094,88.1083609
wgi.voice_accountability,LIE,2023,79.8644663,72.0007906,87.7281421
wgi.voice_accountability,LIE,2024,80.0862806,72.2226048,87.9499564
wgi.voice_accountability,LKA,1996,50.8738949,45.3057213,56.4420685
wgi.voice_accountability,LKA,1998,51.3400124,45.7718388,56.908186
wgi.voice_accountability,LKA,2000,49.4748965,43.9067229,55.04307
wgi.voice_accountability,LKA,2002,52.9627032,48.0855069,57.8398995
wgi.voice_accountability,LKA,2003,53.4258786,49.1818488,57.6699083
wgi.voice_accountability,LKA,2004,52.5845339,48.3537903,56.8152776
wgi.voice_accountability,LKA,2005,52.719044,48.5996985,56.8383896
wgi.voice_accountability,LKA,2006,51.4378671,47.3248277,55.5509065
wgi.voice_accountability,LKA,2007,49.4886902,45.4988508,53.4785295
wgi.voice_accountability,LKA,2008,47.1628877,43.1730483,51.1527271
wgi.voice_accountability,LKA,2009,47.7116957,43.7218563,51.7015351
wgi.voice_accountability,LKA,2010,45.0689459,41.0791065,49.0587853
wgi.voice_accountability,LKA,2011,44.8474764,40.857637,48.8373158
wgi.voice_accountability,LKA,2012,46.0718263,42.3453363,49.7983162
wgi.voice_accountability,LKA,2013,45.3606284,41.6341384,49.0871183
wgi.voice_accountability,LKA,2014,44.6894937,40.9630037,48.4159836
wgi.voice_accountability,LKA,2015,50.0769068,45.9435383,54.2102754
wgi.voice_accountability,LKA,2016,52.4332634,48.4449152,56.4216116
wgi.voice_accountability,LKA,2017,52.6657437,48.6773955,56.6540919
wgi.voice_accountability,LKA,2018,53.5850865,49.3733628,57.7968101
wgi.voice_accountability,LKA,2019,53.6648278,49.4531041,57.8765515
wgi.voice_accountability,LKA,2020,54.0901173,49.5944244,58.5858101
wgi.voice_accountability,LKA,2021,52.3307723,47.8429731,56.8185715
wgi.voice_accountability,LKA,2022,50.4815154,46.2034677,54.759563
wgi.voice_accountability,LKA,2023,50.2651881,45.9533817,54.5769945
wgi.voice_accountability,LKA,2024,54.6434795,50.3319373,58.9550216
wgi.voice_accountability,LSO,1996,54.135545,47.1007486,61.1703414
wgi.voice_accountability,LSO,1998,49.3914638,42.3566674,56.4262602
wgi.voice_accountability,LSO,2000,55.1476649,48.5637956,61.7315342
wgi.voice_accountability,LSO,2002,55.9401216,49.413671,62.4665722
wgi.voice_accountability,LSO,2003,58.4021145,52.1094096,64.6948193
wgi.voice_accountability,LSO,2004,57.3626942,51.36345,63.3619383
wgi.voice_accountability,LSO,2005,58.8789435,53.0878005,64.6700866
wgi.voice_accountability,LSO,2006,60.0198135,54.9008186,65.1388085
wgi.voice_accountability,LSO,2007,57.4736494,52.3546545,62.5926444
wgi.voice_accountability,LSO,2008,54.6439818,49.9465868,59.3413768
wgi.voice_accountability,LSO,2009,54.8985257,50.2011307,59.5959207
wgi.voice_accountability,LSO,2010,54.2386906,49.5412956,58.9360857
wgi.voice_accountability,LSO,2011,54.436614,49.739219,59.134009
wgi.voice_accountability,LSO,2012,56.5945117,51.9064577,61.2825656
wgi.voice_accountability,LSO,2013,57.3814026,52.8733897,61.8894154
wgi.voice_accountability,LSO,2014,55.4871817,50.9791689,59.9951945
wgi.voice_accountability,LSO,2015,55.5125901,51.0045772,60.0206029
wgi.voice_accountability,LSO,2016,53.1391493,48.6772888,57.6010098
wgi.voice_accountability,LSO,2017,53.5935909,49.1317304,58.0554514
wgi.voice_accountability,LSO,2018,54.2477797,49.4662625,59.0292969
wgi.voice_accountability,LSO,2019,53.9970915,49.1963688,58.7978142
wgi.voice_accountability,LSO,2020,54.4517852,49.6510625,59.2525079
wgi.voice_accountability,LSO,2021,52.9680345,48.1673118,57.7687572
wgi.voice_accountability,LSO,2022,54.2938777,49.493155,59.0946004
wgi.voice_accountability,LSO,2023,53.7359264,48.8873501,58.5845027
wgi.voice_accountability,LSO,2024,54.1339418,49.2853655,58.982518
wgi.voice_accountability,LTU,1996,71.4551312,65.4466037,77.4636587
wgi.voice_accountability,LTU,1998,71.3348804,65.7667068,76.9030539
wgi.voice_accountability,LTU,2000,70.5585802,64.9904066,76.1267538
wgi.voice_accountability,LTU,2002,68.0745395,63.0909088,73.0581702
wgi.voice_accountability,LTU,2003,70.0826805,65.2054842,74.9598769
wgi.voice_accountability,LTU,2004,69.6700716,64.8354116,74.5047316
wgi.voice_accountability,LTU,2005,71.1889919,66.3543318,76.0236519
wgi.voice_accountability,LTU,2006,71.9705252,67.1460464,76.7950041
wgi.voice_accountability,LTU,2007,71.8616195,67.0524606,76.6707784
wgi.voice_accountability,LTU,2008,71.8479641,67.2325857,76.4633424
wgi.voice_accountability,LTU,2009,73.5035893,68.8882109,78.1189676
wgi.voice_accountability,LTU,2010,73.4595547,68.8441764,78.0749331
wgi.voice_accountability,LTU,2011,72.3350041,67.7196257,76.9503824
wgi.voice_accountability,LTU,2012,72.1074157,67.4920374,76.7227941
wgi.voice_accountability,LTU,2013,72.0562332,67.2470743,76.8653921
wgi.voice_accountability,LTU,2014,72.4091796,67.6000207,77.2183385
wgi.voice_accountability,LTU,2015,72.6352645,67.8261056,77.4444234
wgi.voice_accountability,LTU,2016,71.7660839,66.956925,76.5752428
wgi.voice_accountability,LTU,2017,72.3034401,67.4942812,77.112599
wgi.voice_accountability,LTU,2018,71.0877417,65.8710566,76.3044268
wgi.voice_accountability,LTU,2019,75.6042047,70.3875196,80.8208898
wgi.voice_accountability,LTU,2020,75.8652036,70.8481484,80.8822588
wgi.voice_accountability,LTU,2021,76.704518,72.3454706,81.0635653
wgi.voice_accountability,LTU,2022,77.545047,73.1859996,81.9040944
wgi.voice_accountability,LTU,2023,77.6556977,73.260919,82.0504764
wgi.voice_accountability,LTU,2024,78.248591,73.8538123,82.6433698
wgi.voice_accountability,LUX,1996,83.1012401,76.7811404,89.4213399
wgi.voice_accountability,LUX,1998,82.956022,76.6359222,89.2761217
wgi.voice_accountability,LUX,2000,82.9275314,76.6991797,89.1558831
wgi.voice_accountability,LUX,2002,82.4802116,76.2518598,88.7085633
wgi.voice_accountability,LUX,2003,83.0203366,76.8924579,89.1482153
wgi.voice_accountability,LUX,2004,83.6513801,77.5235014,89.7792588
wgi.voice_accountability,LUX,2005,82.2156614,76.0877828,88.3435401
wgi.voice_accountability,LUX,2006,84.7201276,79.306627,90.1336282
wgi.voice_accountability,LUX,2007,84.7477518,79.3342512,90.1612524
wgi.voice_accountability,LUX,2008,85.2315713,79.9537168,90.5094259
wgi.voice_accountability,LUX,2009,85.8902215,80.6256058,91.1548372
wgi.voice_accountability,LUX,2010,85.6812645,80.4166489,90.9458802
wgi.voice_accountability,LUX,2011,85.9029545,80.6383389,91.1675702
wgi.voice_accountability,LUX,2012,85.7630221,80.4984065,91.0276378
wgi.voice_accountability,LUX,2013,85.1513784,79.8867627,90.4159941
wgi.voice_accountability,LUX,2014,84.6404213,79.3758056,89.9050369
wgi.voice_accountability,LUX,2015,85.0386361,79.7740205,90.3032518
wgi.voice_accountability,LUX,2016,84.8223299,79.5577142,90.0869455
wgi.voice_accountability,LUX,2017,85.3027154,80.0380998,90.5673311
wgi.voice_accountability,LUX,2018,85.0313306,79.2178159,90.8448453
wgi.voice_accountability,LUX,2019,85.0505378,79.2370231,90.8640525
wgi.voice_accountability,LUX,2020,85.7963959,80.2554352,91.3373566
wgi.voice_accountability,LUX,2021,86.185478,81.4958803,90.8750756
wgi.voice_accountability,LUX,2022,86.498517,81.8089193,91.1881146
wgi.voice_accountability,LUX,2023,86.0393392,81.3051627,90.7735157
wgi.voice_accountability,LUX,2024,85.9966191,81.2624426,90.7307956
wgi.voice_accountability,LVA,1996,65.0561022,59.0475748,71.0646297
wgi.voice_accountability,LVA,1998,69.1899363,63.6217627,74.7581099
wgi.voice_accountability,LVA,2000,67.1382578,61.5700842,72.7064314
wgi.voice_accountability,LVA,2002,67.1253637,62.141733,72.1089944
wgi.voice_accountability,LVA,2003,68.3918298,63.5146335,73.2690262
wgi.voice_accountability,LVA,2004,65.7567356,60.9220756,70.5913956
wgi.voice_accountability,LVA,2005,69.0379517,64.2032917,73.8726117
wgi.voice_accountability,LVA,2006,70.4450696,65.6205907,75.2695484
wgi.voice_accountability,LVA,2007,70.4685562,65.8396414,75.0974709
wgi.voice_accountability,LVA,2008,69.6001317,64.9712169,74.2290464
wgi.voice_accountability,LVA,2009,71.7291537,67.1002389,76.3580684
wgi.voice_accountability,LVA,2010,71.7355018,67.1065871,76.3644166
wgi.voice_accountability,LVA,2011,70.1645607,65.5356459,74.7934754
wgi.voice_accountability,LVA,2012,69.0266084,64.2021295,73.8510872
wgi.voice_accountability,LVA,2013,69.1848851,64.3757262,73.994044
wgi.voice_accountability,LVA,2014,70.2553846,65.4462257,75.0645435
wgi.voice_accountability,LVA,2015,70.0312617,65.2221028,74.8404206
wgi.voice_accountability,LVA,2016,69.4619198,64.6527609,74.2710787
wgi.voice_accountability,LVA,2017,69.6048153,64.7956564,74.4139742
wgi.voice_accountability,LVA,2018,69.2005813,63.9838962,74.4172664
wgi.voice_accountability,LVA,2019,72.8394748,67.6227897,78.0561599
wgi.voice_accountability,LVA,2020,73.0508506,68.0337954,78.0679058
wgi.voice_accountability,LVA,2021,74.1953506,69.8363032,78.554398
wgi.voice_accountability,LVA,2022,75.5200195,71.1609721,79.8790669
wgi.voice_accountability,LVA,2023,76.3204346,71.9256559,80.7152133
wgi.voice_accountability,LVA,2024,76.5911683,72.1963896,80.9859471
wgi.voice_accountability,MAC,1996,59.225225,46.0530513,72.3973987
wgi.voice_accountability,MAC,1998,59.1700502,45.9978765,72.3422239
wgi.voice_accountability,MAC,2000,59.2011101,46.0289364,72.3732838
wgi.voice_accountability,MAC,2002,63.3796228,50.2074491,76.5517965
wgi.voice_accountability,MAC,2003,67.324248,54.1520743,80.4964217
wgi.voice_accountability,MAC,2004,56.4209745,43.2488008,69.5931482
wgi.voice_accountability,MAC,2005,63.6091767,50.437003,76.7813504
wgi.voice_accountability,MAC,2006,63.7963746,50.6242009,76.9685483
wgi.voice_accountability,MAC,2007,59.8458633,46.6736896,73.018037
wgi.voice_accountability,MAC,2008,59.8015522,46.6293785,72.9737259
wgi.voice_accountability,MAC,2009,69.2854772,60.599895,77.9710593
wgi.voice_accountability,MAC,2010,69.2633278,60.5777456,77.9489099
wgi.voice_accountability,MAC,2011,69.3031827,60.6176005,77.9887648
wgi.voice_accountability,MAC,2012,64.157661,55.4720788,72.8432431
wgi.voice_accountability,MAC,2013,64.1087292,55.4231471,72.7943114
wgi.voice_accountability,MAC,2014,59.0491027,50.3635206,67.7346849
wgi.voice_accountability,MAC,2015,64.1747486,55.4891665,72.8603308
wgi.voice_accountability,MAC,2016,64.1581213,55.4725391,72.8437034
wgi.voice_accountability,MAC,2017,64.1436677,55.4580856,72.8292499
wgi.voice_accountability,MAC,2018,66.0179795,55.27296,76.762999
wgi.voice_accountability,MAC,2019,66.0066081,55.2615886,76.7516277
wgi.voice_accountability,MAC,2020,65.9905706,55.2455511,76.7355901
wgi.voice_accountability,MAC,2021,58.0551994,47.3101799,68.8002189
wgi.voice_accountability,MAC,2022,58.0186419,47.2736224,68.7636615
wgi.voice_accountability,MAC,2023,57.9824695,47.23745,68.7274891
wgi.voice_accountability,MAC,2024,57.9626882,47.2176687,68.7077078
wgi.voice_accountability,MAR,1996,45.3377841,39.7696105,50.9059577
wgi.voice_accountability,MAR,1998,48.857925,43.2897514,54.4260985
wgi.voice_accountability,MAR,2000,44.5389425,39.2025544,49.8753306
wgi.voice_accountability,MAR,2002,46.4804534,41.761287,51.1996197
wgi.voice_accountability,MAR,2003,44.5401887,40.4015169,48.6788605
wgi.voice_accountability,MAR,2004,45.7540563,41.772016,49.7360966
wgi.voice_accountability,MAR,2005,44.2531094,40.3029849,48.2032339
wgi.voice_accountability,MAR,2006,45.7893466,41.8447826,49.7339105
wgi.voice_accountability,MAR,2007,45.5596264,41.6153845,49.5038683
wgi.voice_accountability,MAR,2008,44.5849076,40.7497027,48.4201125
wgi.voice_accountability,MAR,2009,44.5012632,40.6660583,48.3364681
wgi.voice_accountability,MAR,2010,47.5898259,43.754621,51.4250308
wgi.voice_accountability,MAR,2011,47.2780733,43.438001,51.1181456
wgi.voice_accountability,MAR,2012,46.5541056,42.713734,50.3944772
wgi.voice_accountability,MAR,2013,44.4695837,40.629212,48.3099553
wgi.voice_accountability,MAR,2014,45.1328737,41.2928014,48.9729461
wgi.voice_accountability,MAR,2015,45.5432686,41.7031963,49.3833409
wgi.voice_accountability,MAR,2016,46.8373396,42.8555374,50.8191419
wgi.voice_accountability,MAR,2017,45.9613418,41.9923479,49.9303357
wgi.voice_accountability,MAR,2018,44.7185286,40.5229159,48.9141412
wgi.voice_accountability,MAR,2019,45.1810581,40.9854454,49.3766707
wgi.voice_accountability,MAR,2020,44.6737257,40.4651559,48.8822954
wgi.voice_accountability,MAR,2021,44.6520174,40.4434476,48.8605871
wgi.voice_accountability,MAR,2022,44.6744083,40.4658385,48.882978
wgi.voice_accountability,MAR,2023,44.144895,39.9041977,48.3855923
wgi.voice_accountability,MAR,2024,44.1300931,39.8893958,48.3707904
wgi.voice_accountability,MCO,1996,76.6540705,65.9940063,87.3141347
wgi.voice_accountability,MCO,1998,76.6179331,65.957869,87.2779973
wgi.voice_accountability,MCO,2000,76.6382763,65.9782121,87.2983405
wgi.voice_accountability,MCO,2002,74.4429006,63.7828364,85.1029648
wgi.voice_accountability,MCO,2003,72.5073756,61.8473114,83.1674398
wgi.voice_accountability,MCO,2004,72.0527274,61.3926632,82.7127916
wgi.voice_accountability,MCO,2005,72.5023856,61.8423214,83.1624498
wgi.voice_accountability,MCO,2006,72.6249906,61.9649264,83.2850548
wgi.voice_accountability,MCO,2007,72.5894903,61.9294261,83.2495545
wgi.voice_accountability,MCO,2008,72.5604676,61.9004035,83.2205318
wgi.voice_accountability,MCO,2009,72.5662155,61.9061513,83.2262797
wgi.voice_accountability,MCO,2010,74.125605,63.4655408,84.7856692
wgi.voice_accountability,MCO,2011,69.4073715,58.7473073,80.0674357
wgi.voice_accountability,MCO,2012,69.3573249,58.6972607,80.0173891
wgi.voice_accountability,MCO,2013,70.156135,59.4960708,80.8161992
wgi.voice_accountability,MCO,2014,70.2354755,59.5754113,80.8955397
wgi.voice_accountability,MCO,2015,70.2555806,59.5955164,80.9156448
wgi.voice_accountability,MCO,2016,68.9067163,58.2466521,79.5667805
wgi.voice_accountability,MCO,2017,68.2832076,57.6231434,78.9432718
wgi.voice_accountability,MCO,2018,71.0183461,58.9821365,83.0545557
wgi.voice_accountability,MCO,2019,72.2826174,60.2464077,84.318827
wgi.voice_accountability,MCO,2020,72.262493,60.2262834,84.2987027
wgi.voice_accountability,MCO,2021,72.6342476,60.598038,84.6704573
wgi.voice_accountability,MCO,2022,72.5883771,60.5521675,84.6245868
wgi.voice_accountability,MCO,2023,71.52016,59.4839503,83.5563696
wgi.voice_accountability,MCO,2024,71.4953397,59.45913,83.5315493
wgi.voice_accountability,MDA,1996,54.3612693,48.3527419,60.3697968
wgi.voice_accountability,MDA,1998,55.2299739,49.6618003,60.7981475
wgi.voice_accountability,MDA,2000,52.6799067,47.4519115,57.9079019
wgi.voice_accountability,MDA,2002,47.6514714,42.8702762,52.4326666
wgi.voice_accountability,MDA,2003,48.1961559,43.5091836,52.8831281
wgi.voice_accountability,MDA,2004,50.2619116,45.5928164,54.9310069
wgi.voice_accountability,MDA,2005,49.484206,44.95536,54.0130521
wgi.voice_accountability,MDA,2006,55.1208003,50.6003257,59.6412749
wgi.voice_accountability,MDA,2007,55.1868197,50.8284094,59.54523
wgi.voice_accountability,MDA,2008,54.7594702,50.4010599,59.1178805
wgi.voice_accountability,MDA,2009,53.4999771,49.1415668,57.8583874
